Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-lh65,branch-z4p6,Randomise questionnaire elements?,Question Key,Response
8,1664271964469,27/09/2022 09:46:04,1664271964060,3,27/09/2022 12:46:04,95307,26,questionnaire-44j4,,24265807,616fddc7686ab021eb3c4cfa,7157894,,complete,,6332c3de4482ebc6f171267d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 103.0.0.0,1440x900,1440x764,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,13998
1,1664271949137,27/09/2022 09:45:49,1664271948947,2,27/09/2022 11:45:48,95307,26,questionnaire-44j4,,24265806,5cd52e0df3aea50018cc358b,7157905,,complete,,6332c3e8f77c9a1995fead38,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1383x735,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664271961906,27/09/2022 09:46:01,1664271961722,2,27/09/2022 11:46:01,95307,26,questionnaire-44j4,,24265806,5cd52e0df3aea50018cc358b,7157905,,complete,,6332c3e8f77c9a1995fead38,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1383x735,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664271961973,27/09/2022 09:46:01,1664271961722,2,27/09/2022 11:46:01,95307,26,questionnaire-44j4,,24265806,5cd52e0df3aea50018cc358b,7157905,,complete,,6332c3e8f77c9a1995fead38,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1383x735,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664271961973,27/09/2022 09:46:01,1664271961722,2,27/09/2022 11:46:01,95307,26,questionnaire-44j4,,24265806,5cd52e0df3aea50018cc358b,7157905,,complete,,6332c3e8f77c9a1995fead38,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1383x735,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664271961973,27/09/2022 09:46:01,1664271961722,2,27/09/2022 11:46:01,95307,26,questionnaire-44j4,,24265806,5cd52e0df3aea50018cc358b,7157905,,complete,,6332c3e8f77c9a1995fead38,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1383x735,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664271961973,27/09/2022 09:46:01,1664271961722,2,27/09/2022 11:46:01,95307,26,questionnaire-44j4,,24265806,5cd52e0df3aea50018cc358b,7157905,,complete,,6332c3e8f77c9a1995fead38,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1383x735,,final questionnaire,1,continue,continue,No,response-3,no
7,1664271961973,27/09/2022 09:46:01,1664271961722,2,27/09/2022 11:46:01,95307,26,questionnaire-44j4,,24265806,5cd52e0df3aea50018cc358b,7157905,,complete,,6332c3e8f77c9a1995fead38,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1383x735,,final questionnaire,1,continue,continue,No,response-3-quantised,2
8,1664271961973,27/09/2022 09:46:01,1664271961723,2,27/09/2022 11:46:01,95307,26,questionnaire-44j4,,24265806,5cd52e0df3aea50018cc358b,7157905,,complete,,6332c3e8f77c9a1995fead38,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1383x735,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,12776
1,1664271942369,27/09/2022 09:45:42,1664271942002,1,27/09/2022 10:45:42,95307,26,questionnaire-44j4,,24265802,60a57ec89138a40a4a5acc63,7157907,,complete,,6332c3dcc1f263e625a37392,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1360x768,1360x768,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664271961031,27/09/2022 09:46:01,1664271960700,1,27/09/2022 10:46:00,95307,26,questionnaire-44j4,,24265802,60a57ec89138a40a4a5acc63,7157907,,complete,,6332c3dcc1f263e625a37392,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1360x768,1360x768,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664271961104,27/09/2022 09:46:01,1664271960701,1,27/09/2022 10:46:00,95307,26,questionnaire-44j4,,24265802,60a57ec89138a40a4a5acc63,7157907,,complete,,6332c3dcc1f263e625a37392,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1360x768,1360x768,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664271961104,27/09/2022 09:46:01,1664271960701,1,27/09/2022 10:46:00,95307,26,questionnaire-44j4,,24265802,60a57ec89138a40a4a5acc63,7157907,,complete,,6332c3dcc1f263e625a37392,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1360x768,1360x768,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664271961104,27/09/2022 09:46:01,1664271960701,1,27/09/2022 10:46:00,95307,26,questionnaire-44j4,,24265802,60a57ec89138a40a4a5acc63,7157907,,complete,,6332c3dcc1f263e625a37392,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1360x768,1360x768,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664271961104,27/09/2022 09:46:01,1664271960702,1,27/09/2022 10:46:00,95307,26,questionnaire-44j4,,24265802,60a57ec89138a40a4a5acc63,7157907,,complete,,6332c3dcc1f263e625a37392,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1360x768,1360x768,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664271961104,27/09/2022 09:46:01,1664271960702,1,27/09/2022 10:46:00,95307,26,questionnaire-44j4,,24265802,60a57ec89138a40a4a5acc63,7157907,,complete,,6332c3dcc1f263e625a37392,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1360x768,1360x768,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664271961104,27/09/2022 09:46:01,1664271960702,1,27/09/2022 10:46:00,95307,26,questionnaire-44j4,,24265802,60a57ec89138a40a4a5acc63,7157907,,complete,,6332c3dcc1f263e625a37392,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1360x768,1360x768,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,18700
1,1664271941933,27/09/2022 09:45:41,1664271944238,1,27/09/2022 10:45:44,95307,26,questionnaire-44j4,,24265801,5c3879f33c4f7e00011f7ed8,7157889,,complete,,6332c3d80d6f9717d87126b7,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664271961393,27/09/2022 09:46:01,1664271963701,1,27/09/2022 10:46:03,95307,26,questionnaire-44j4,,24265801,5c3879f33c4f7e00011f7ed8,7157889,,complete,,6332c3d80d6f9717d87126b7,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664271961483,27/09/2022 09:46:01,1664271963702,1,27/09/2022 10:46:03,95307,26,questionnaire-44j4,,24265801,5c3879f33c4f7e00011f7ed8,7157889,,complete,,6332c3d80d6f9717d87126b7,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664271961483,27/09/2022 09:46:01,1664271963702,1,27/09/2022 10:46:03,95307,26,questionnaire-44j4,,24265801,5c3879f33c4f7e00011f7ed8,7157889,,complete,,6332c3d80d6f9717d87126b7,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664271961483,27/09/2022 09:46:01,1664271963702,1,27/09/2022 10:46:03,95307,26,questionnaire-44j4,,24265801,5c3879f33c4f7e00011f7ed8,7157889,,complete,,6332c3d80d6f9717d87126b7,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664271961483,27/09/2022 09:46:01,1664271963702,1,27/09/2022 10:46:03,95307,26,questionnaire-44j4,,24265801,5c3879f33c4f7e00011f7ed8,7157889,,complete,,6332c3d80d6f9717d87126b7,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664271961483,27/09/2022 09:46:01,1664271963702,1,27/09/2022 10:46:03,95307,26,questionnaire-44j4,,24265801,5c3879f33c4f7e00011f7ed8,7157889,,complete,,6332c3d80d6f9717d87126b7,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664271961483,27/09/2022 09:46:01,1664271963702,1,27/09/2022 10:46:03,95307,26,questionnaire-44j4,,24265801,5c3879f33c4f7e00011f7ed8,7157889,,complete,,6332c3d80d6f9717d87126b7,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,19464
1,1664271939344,27/09/2022 09:45:39,1664271939431,1,27/09/2022 10:45:39,95307,26,questionnaire-44j4,,24265800,63174671f0928222656ea554,7157879,,complete,,6332c399d92b10602970dc71,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1440x960,1440x849,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664271987445,27/09/2022 09:46:27,1664271987477,1,27/09/2022 10:46:27,95307,26,questionnaire-44j4,,24265800,63174671f0928222656ea554,7157879,,complete,,6332c399d92b10602970dc71,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1440x960,1440x849,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664271987564,27/09/2022 09:46:27,1664271987478,1,27/09/2022 10:46:27,95307,26,questionnaire-44j4,,24265800,63174671f0928222656ea554,7157879,,complete,,6332c399d92b10602970dc71,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1440x960,1440x849,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664271987564,27/09/2022 09:46:27,1664271987478,1,27/09/2022 10:46:27,95307,26,questionnaire-44j4,,24265800,63174671f0928222656ea554,7157879,,complete,,6332c399d92b10602970dc71,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1440x960,1440x849,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664271987564,27/09/2022 09:46:27,1664271987478,1,27/09/2022 10:46:27,95307,26,questionnaire-44j4,,24265800,63174671f0928222656ea554,7157879,,complete,,6332c399d92b10602970dc71,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1440x960,1440x849,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664271987564,27/09/2022 09:46:27,1664271987479,1,27/09/2022 10:46:27,95307,26,questionnaire-44j4,,24265800,63174671f0928222656ea554,7157879,,complete,,6332c399d92b10602970dc71,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1440x960,1440x849,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664271987564,27/09/2022 09:46:27,1664271987479,1,27/09/2022 10:46:27,95307,26,questionnaire-44j4,,24265800,63174671f0928222656ea554,7157879,,complete,,6332c399d92b10602970dc71,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1440x960,1440x849,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664271987564,27/09/2022 09:46:27,1664271987479,1,27/09/2022 10:46:27,95307,26,questionnaire-44j4,,24265800,63174671f0928222656ea554,7157879,,complete,,6332c399d92b10602970dc71,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1440x960,1440x849,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,48048
1,1664271937209,27/09/2022 09:45:37,1664271937639,2,27/09/2022 11:45:37,95307,26,questionnaire-44j4,,24265797,5f3d3b35e8de0c072f7b7787,7157912,,complete,,6332c3eef43b5000d8aafc98,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664271951598,27/09/2022 09:45:51,1664271952060,2,27/09/2022 11:45:52,95307,26,questionnaire-44j4,,24265797,5f3d3b35e8de0c072f7b7787,7157912,,complete,,6332c3eef43b5000d8aafc98,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664271951727,27/09/2022 09:45:51,1664271952062,2,27/09/2022 11:45:52,95307,26,questionnaire-44j4,,24265797,5f3d3b35e8de0c072f7b7787,7157912,,complete,,6332c3eef43b5000d8aafc98,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664271951727,27/09/2022 09:45:51,1664271952063,2,27/09/2022 11:45:52,95307,26,questionnaire-44j4,,24265797,5f3d3b35e8de0c072f7b7787,7157912,,complete,,6332c3eef43b5000d8aafc98,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664271951727,27/09/2022 09:45:51,1664271952063,2,27/09/2022 11:45:52,95307,26,questionnaire-44j4,,24265797,5f3d3b35e8de0c072f7b7787,7157912,,complete,,6332c3eef43b5000d8aafc98,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664271951727,27/09/2022 09:45:51,1664271952063,2,27/09/2022 11:45:52,95307,26,questionnaire-44j4,,24265797,5f3d3b35e8de0c072f7b7787,7157912,,complete,,6332c3eef43b5000d8aafc98,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-3,no
7,1664271951727,27/09/2022 09:45:51,1664271952063,2,27/09/2022 11:45:52,95307,26,questionnaire-44j4,,24265797,5f3d3b35e8de0c072f7b7787,7157912,,complete,,6332c3eef43b5000d8aafc98,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-3-quantised,2
8,1664271951727,27/09/2022 09:45:51,1664271952063,2,27/09/2022 11:45:52,95307,26,questionnaire-44j4,,24265797,5f3d3b35e8de0c072f7b7787,7157912,,complete,,6332c3eef43b5000d8aafc98,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,14424
1,1664271932983,27/09/2022 09:45:32,1664271932854,2,27/09/2022 11:45:32,95307,26,questionnaire-44j4,,24265796,5f2046327f613f0e2c89c7dd,7157899,,complete,,6332c3e4e864a745fb02df6c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1440x789,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664271948873,27/09/2022 09:45:48,1664271948785,2,27/09/2022 11:45:48,95307,26,questionnaire-44j4,,24265796,5f2046327f613f0e2c89c7dd,7157899,,complete,,6332c3e4e864a745fb02df6c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1440x789,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664271948972,27/09/2022 09:45:48,1664271948787,2,27/09/2022 11:45:48,95307,26,questionnaire-44j4,,24265796,5f2046327f613f0e2c89c7dd,7157899,,complete,,6332c3e4e864a745fb02df6c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1440x789,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664271948972,27/09/2022 09:45:48,1664271948787,2,27/09/2022 11:45:48,95307,26,questionnaire-44j4,,24265796,5f2046327f613f0e2c89c7dd,7157899,,complete,,6332c3e4e864a745fb02df6c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1440x789,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664271948972,27/09/2022 09:45:48,1664271948787,2,27/09/2022 11:45:48,95307,26,questionnaire-44j4,,24265796,5f2046327f613f0e2c89c7dd,7157899,,complete,,6332c3e4e864a745fb02df6c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1440x789,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664271948972,27/09/2022 09:45:48,1664271948787,2,27/09/2022 11:45:48,95307,26,questionnaire-44j4,,24265796,5f2046327f613f0e2c89c7dd,7157899,,complete,,6332c3e4e864a745fb02df6c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1440x789,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664271948972,27/09/2022 09:45:48,1664271948787,2,27/09/2022 11:45:48,95307,26,questionnaire-44j4,,24265796,5f2046327f613f0e2c89c7dd,7157899,,complete,,6332c3e4e864a745fb02df6c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1440x789,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664271948972,27/09/2022 09:45:48,1664271948787,2,27/09/2022 11:45:48,95307,26,questionnaire-44j4,,24265796,5f2046327f613f0e2c89c7dd,7157899,,complete,,6332c3e4e864a745fb02df6c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1440x789,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,15934
1,1664271923226,27/09/2022 09:45:23,1664271927320,1,27/09/2022 10:45:27,95307,26,questionnaire-44j4,,24265793,590cfded18837300010dfd8c,7157888,,complete,,6332c3d1185a5d25d5fead9a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x746,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664271947920,27/09/2022 09:45:47,1664271952079,1,27/09/2022 10:45:52,95307,26,questionnaire-44j4,,24265793,590cfded18837300010dfd8c,7157888,,complete,,6332c3d1185a5d25d5fead9a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x746,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664271948007,27/09/2022 09:45:48,1664271952080,1,27/09/2022 10:45:52,95307,26,questionnaire-44j4,,24265793,590cfded18837300010dfd8c,7157888,,complete,,6332c3d1185a5d25d5fead9a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x746,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664271948007,27/09/2022 09:45:48,1664271952080,1,27/09/2022 10:45:52,95307,26,questionnaire-44j4,,24265793,590cfded18837300010dfd8c,7157888,,complete,,6332c3d1185a5d25d5fead9a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x746,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664271948007,27/09/2022 09:45:48,1664271952080,1,27/09/2022 10:45:52,95307,26,questionnaire-44j4,,24265793,590cfded18837300010dfd8c,7157888,,complete,,6332c3d1185a5d25d5fead9a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x746,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664271948007,27/09/2022 09:45:48,1664271952081,1,27/09/2022 10:45:52,95307,26,questionnaire-44j4,,24265793,590cfded18837300010dfd8c,7157888,,complete,,6332c3d1185a5d25d5fead9a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x746,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664271948007,27/09/2022 09:45:48,1664271952081,1,27/09/2022 10:45:52,95307,26,questionnaire-44j4,,24265793,590cfded18837300010dfd8c,7157888,,complete,,6332c3d1185a5d25d5fead9a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x746,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664271948007,27/09/2022 09:45:48,1664271952081,1,27/09/2022 10:45:52,95307,26,questionnaire-44j4,,24265793,590cfded18837300010dfd8c,7157888,,complete,,6332c3d1185a5d25d5fead9a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x746,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,24761
1,1664271917980,27/09/2022 09:45:17,1664271911905,2,27/09/2022 11:45:11,95307,26,questionnaire-44j4,,24265792,5dd2ce66e4f4a02ce5932b75,7157896,,complete,,6332c3dd0a1998f5210f6c8a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x754,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664271930787,27/09/2022 09:45:30,1664271924710,2,27/09/2022 11:45:24,95307,26,questionnaire-44j4,,24265792,5dd2ce66e4f4a02ce5932b75,7157896,,complete,,6332c3dd0a1998f5210f6c8a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x754,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664271930857,27/09/2022 09:45:30,1664271924711,2,27/09/2022 11:45:24,95307,26,questionnaire-44j4,,24265792,5dd2ce66e4f4a02ce5932b75,7157896,,complete,,6332c3dd0a1998f5210f6c8a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x754,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664271930857,27/09/2022 09:45:30,1664271924711,2,27/09/2022 11:45:24,95307,26,questionnaire-44j4,,24265792,5dd2ce66e4f4a02ce5932b75,7157896,,complete,,6332c3dd0a1998f5210f6c8a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x754,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664271930857,27/09/2022 09:45:30,1664271924711,2,27/09/2022 11:45:24,95307,26,questionnaire-44j4,,24265792,5dd2ce66e4f4a02ce5932b75,7157896,,complete,,6332c3dd0a1998f5210f6c8a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x754,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664271930857,27/09/2022 09:45:30,1664271924711,2,27/09/2022 11:45:24,95307,26,questionnaire-44j4,,24265792,5dd2ce66e4f4a02ce5932b75,7157896,,complete,,6332c3dd0a1998f5210f6c8a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x754,,final questionnaire,1,continue,continue,No,response-3,no
7,1664271930857,27/09/2022 09:45:30,1664271924711,2,27/09/2022 11:45:24,95307,26,questionnaire-44j4,,24265792,5dd2ce66e4f4a02ce5932b75,7157896,,complete,,6332c3dd0a1998f5210f6c8a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x754,,final questionnaire,1,continue,continue,No,response-3-quantised,2
